Time (s)	Fz	COPx	COPy
0.315621	841.406964	0.201154	-3.053712
0.316620	838.149331	0.265845	-3.009968
0.317618	841.406964	0.201154	-3.053712
0.318617	838.192319	0.142524	-3.130317
0.319616	841.406964	0.201154	-3.053712
0.320615	841.387224	0.199843	-2.936944
0.321614	838.134385	0.141706	-3.003881
0.322612	834.934686	0.207236	-3.086703
0.323611	841.406964	0.201154	-3.053712
0.324610	834.896491	0.207739	-3.077449
0.325609	828.447461	0.087821	-3.114055
0.326608	841.406964	0.201154	-3.053712
0.327606	834.876752	0.206419	-2.959771
0.328605	838.149331	0.265845	-3.009968
0.329604	834.876752	0.206419	-2.959771
0.330603	838.149331	0.265845	-3.009968
0.331602	838.149331	0.265845	-3.009968
0.332600	838.149331	0.265845	-3.009968
0.333599	841.329291	0.199032	-2.810975
0.334598	838.114645	0.140388	-2.886656
0.335597	838.149331	0.265845	-3.009968
0.336596	844.644858	0.135654	-2.980802
0.337594	838.149331	0.265845	-3.009968
0.338593	834.876752	0.206419	-2.959771
0.339592	838.149331	0.265845	-3.009968
0.340591	841.421910	0.324810	-3.059773
0.341590	834.876752	0.206419	-2.959771
0.342588	838.091397	0.265035	-2.883517
0.343587	834.911437	0.332359	-3.083558
0.344586	838.149331	0.265845	-3.009968
0.345585	838.114645	0.140388	-2.886656
0.346584	838.149331	0.265845	-3.009968
0.347582	834.876752	0.206419	-2.959771
0.348581	838.149331	0.265845	-3.009968
0.349580	834.876752	0.206419	-2.959771
0.350579	834.911437	0.332359	-3.083558
0.351578	841.363976	0.324007	-2.933818
0.352576	838.091397	0.265035	-2.883517
0.353575	838.114645	0.140388	-2.886656
0.354574	838.149331	0.265845	-3.009968
0.355573	841.383716	0.325314	-3.050589
0.356572	841.387224	0.199843	-2.936944
0.357570	834.876752	0.206419	-2.959771
0.358569	838.114645	0.140388	-2.886656
0.359568	841.363976	0.324007	-2.933818
0.360567	838.114645	0.140388	-2.886656
0.361566	841.329291	0.199032	-2.810975
0.362564	847.863012	0.069352	-2.792569
0.363563	838.114645	0.140388	-2.886656
0.364562	838.091397	0.265035	-2.883517
0.365561	838.091397	0.265035	-2.883517
0.366560	844.601870	0.258033	-2.861364
0.367558	841.363976	0.324007	-2.933818
0.368557	841.329291	0.199032	-2.810975
0.369556	844.601870	0.258033	-2.861364
0.370555	844.601870	0.258033	-2.861364
0.371554	831.584433	0.145197	-2.791032
0.372552	841.329291	0.199032	-2.810975
0.373551	841.329291	0.199032	-2.810975
0.374550	841.329291	0.199032	-2.810975
0.375549	841.329291	0.199032	-2.810975
0.376548	838.071657	0.263721	-2.766283
0.377546	844.601870	0.258033	-2.861364
0.378545	841.329291	0.199032	-2.810975
0.379544	841.329291	0.199032	-2.810975
0.380543	841.329291	0.199032	-2.810975
0.381542	844.567184	0.133534	-2.738989
0.382540	841.329291	0.199032	-2.810975
0.383539	841.329291	0.199032	-2.810975
0.384538	838.071657	0.263721	-2.766283
0.385537	831.541445	0.269498	-2.669709
0.386536	844.567184	0.133534	-2.738989
0.387534	838.071657	0.263721	-2.766283
0.388533	841.329291	0.199032	-2.810975
0.389532	841.329291	0.199032	-2.810975
0.390531	841.329291	0.199032	-2.810975
0.391530	838.071657	0.263721	-2.766283
0.392528	841.329291	0.199032	-2.810975
0.393527	838.071657	0.263721	-2.766283
0.394526	841.329291	0.199032	-2.810975
0.395525	841.309551	0.197721	-2.694191
0.396524	838.071657	0.263721	-2.766283
0.397522	838.071657	0.263721	-2.766283
0.398521	838.071657	0.263721	-2.766283
0.399520	838.071657	0.263721	-2.766283
0.400519	834.833764	0.330233	-2.838935
0.401518	838.071657	0.263721	-2.766283
0.402516	841.329291	0.199032	-2.810975
0.403515	834.814024	0.328915	-2.721243
0.404514	841.329291	0.199032	-2.810975
0.405513	838.071657	0.263721	-2.766283
0.406512	838.071657	0.263721	-2.766283
0.407510	838.071657	0.263721	-2.766283
0.408509	838.071657	0.263721	-2.766283
0.409508	838.071657	0.263721	-2.766283
0.410507	838.071657	0.263721	-2.766283
0.411506	841.314345	0.075360	-2.804908
0.412504	831.541445	0.269498	-2.669709
0.413503	838.028669	0.387066	-2.645898
0.414502	841.274866	0.072732	-2.571330
0.415501	838.071657	0.263721	-2.766283
0.416500	838.071657	0.263721	-2.766283
0.417498	841.286303	0.321896	-2.691058
0.418497	831.556391	0.394620	-2.675849
0.419496	841.329291	0.199032	-2.810975
0.420495	841.286303	0.321896	-2.691058
0.421494	841.309551	0.197721	-2.694191
0.422492	834.799078	0.204280	-2.715127
0.423491	841.286303	0.321896	-2.691058
0.424490	834.814024	0.328915	-2.721243
0.425489	841.286303	0.321896	-2.691058
0.426488	844.527705	0.130920	-2.506307
0.427486	837.993984	0.261596	-2.522554
0.428485	838.028669	0.387066	-2.645898
0.429484	841.243315	0.444772	-2.571129
0.430483	834.756090	0.328106	-2.594267
0.431482	838.028669	0.387066	-2.645898
0.432480	847.801569	0.193058	-2.780337
0.433479	838.028669	0.387066	-2.645898
0.434478	841.286303	0.321896	-2.691058
0.435477	838.013723	0.262910	-2.639804
0.436476	834.756090	0.328106	-2.594267
0.437474	837.993984	0.261596	-2.522554
0.438473	834.814024	0.328915	-2.721243
0.439472	834.756090	0.328106	-2.594267
0.440471	834.756090	0.328106	-2.594267
0.441470	828.283812	0.335229	-2.623934
0.442468	841.208629	0.319784	-2.448253
0.443467	838.028669	0.387066	-2.645898
0.444466	838.028669	0.387066	-2.645898
0.445465	831.541445	0.269498	-2.669709
0.446464	841.266563	0.320588	-2.574265
0.447462	838.028669	0.387066	-2.645898
0.448461	847.816515	0.315781	-2.786358
0.449460	837.993984	0.261596	-2.522554
0.450459	837.993984	0.261596	-2.522554
0.451458	834.756090	0.328106	-2.594267
0.452456	838.051918	0.262407	-2.649044
0.453455	834.721405	0.202141	-2.470438
0.454454	837.970735	0.386264	-2.519404
0.455453	837.993984	0.261596	-2.522554
0.456452	834.756090	0.328106	-2.594267
0.457450	834.756090	0.328106	-2.594267
0.458449	837.993984	0.261596	-2.522554
0.459448	834.756090	0.328106	-2.594267
0.460447	831.483511	0.268681	-2.542230
0.461446	837.950996	0.384952	-2.402145
0.462444	841.271357	0.198220	-2.684989
0.463443	831.498457	0.393812	-2.548373
0.464442	834.736351	0.326788	-2.476558
0.465441	831.498457	0.393812	-2.548373
0.466440	844.423274	0.377529	-2.374518
0.467438	841.208629	0.319784	-2.448253
0.468437	841.208629	0.319784	-2.448253
0.469436	834.678417	0.325978	-2.349554
0.470435	834.756090	0.328106	-2.594267
0.471434	831.463772	0.267357	-2.424056
0.472432	841.243315	0.444772	-2.571129
0.473431	837.993984	0.261596	-2.522554
0.474430	841.231878	0.195598	-2.451393
0.475429	841.208629	0.319784	-2.448253
0.476428	841.193683	0.196097	-2.442179
0.477426	828.260563	0.461360	-2.620750
0.478425	834.713102	0.451944	-2.473395
0.479424	837.970735	0.386264	-2.519404
0.480423	841.208629	0.319784	-2.448253
0.481422	837.950996	0.384952	-2.402145
0.482420	834.736351	0.326788	-2.476558
0.483419	834.693363	0.450629	-2.355677
0.484418	837.970735	0.386264	-2.519404
0.485417	844.486002	0.256423	-2.610358
0.486416	837.970735	0.386264	-2.519404
0.487414	831.498457	0.393812	-2.548373
0.488413	834.713102	0.451944	-2.473395
0.489412	834.713102	0.451944	-2.473395
0.490411	834.713102	0.451944	-2.473395
0.491410	841.208629	0.319784	-2.448253
0.492408	841.208629	0.319784	-2.448253
0.493407	831.475209	0.519457	-2.545199
0.494406	834.736351	0.326788	-2.476558
0.495405	837.950996	0.384952	-2.402145
0.496404	834.713102	0.451944	-2.473395
0.497402	834.698156	0.327296	-2.467274
0.498401	837.970735	0.386264	-2.519404
0.499400	837.950996	0.384952	-2.402145
0.500399	841.208629	0.319784	-2.448253
0.501398	837.950996	0.384952	-2.402145
0.502396	834.736351	0.326788	-2.476558
0.503395	837.993984	0.261596	-2.522554
0.504394	837.950996	0.384952	-2.402145
0.505393	837.950996	0.384952	-2.402145
0.506392	837.965942	0.509115	-2.408243
0.507390	841.208629	0.319784	-2.448253
0.508389	834.713102	0.451944	-2.473395
0.509388	831.475209	0.519457	-2.545199
0.510387	834.713102	0.451944	-2.473395
0.511386	837.950996	0.384952	-2.402145
0.512384	831.440523	0.393004	-2.420879
0.513383	837.970735	0.386264	-2.519404
0.514382	834.713102	0.451944	-2.473395
0.515381	834.713102	0.451944	-2.473395
0.516380	847.684416	0.188349	-2.307582
0.517378	837.950996	0.384952	-2.402145
0.518377	837.950996	0.384952	-2.402145
0.519376	837.950996	0.384952	-2.402145
0.520375	837.950996	0.384952	-2.402145
0.521374	841.188890	0.318476	-2.331443
0.522372	837.950996	0.384952	-2.402145
0.523371	837.950996	0.384952	-2.402145
0.524370	834.736351	0.326788	-2.476558
0.525369	837.950996	0.384952	-2.402145
0.526368	837.950996	0.384952	-2.402145
0.527366	837.950996	0.384952	-2.402145
0.528365	837.950996	0.384952	-2.402145
0.529364	834.678417	0.325978	-2.349554
0.530363	831.475209	0.519457	-2.545199
0.531362	834.655168	0.451143	-2.346386
0.532360	837.950996	0.384952	-2.402145
0.533359	834.713102	0.451944	-2.473395
0.534358	834.678417	0.325978	-2.349554
0.535357	844.426783	0.252510	-2.261284
0.536356	831.440523	0.393004	-2.420879
0.537354	844.426783	0.252510	-2.261284
0.538353	834.736351	0.326788	-2.476558
0.539352	841.165641	0.442672	-2.328300
0.540351	837.950996	0.384952	-2.402145
0.541350	837.893062	0.384150	-2.275622
0.542348	834.713102	0.451944	-2.473395
0.543347	847.753787	0.436416	-2.551457
0.544346	837.950996	0.384952	-2.402145
0.545345	834.713102	0.451944	-2.473395
0.546344	837.950996	0.384952	-2.402145
0.547342	841.165641	0.442672	-2.328300
0.548341	837.893062	0.384150	-2.275622
0.549340	837.950996	0.384952	-2.402145
0.550339	834.693363	0.450629	-2.355677
0.551338	841.165641	0.442672	-2.328300
0.552336	841.165641	0.442672	-2.328300
0.553335	841.165641	0.442672	-2.328300
0.554334	844.438220	0.500740	-2.380570
0.555333	837.950996	0.384952	-2.402145
0.556332	841.165641	0.442672	-2.328300
0.557330	841.165641	0.442672	-2.328300
0.558329	841.165641	0.442672	-2.328300
0.559328	841.223575	0.443467	-2.454327
0.560327	837.927747	0.509630	-2.398991
0.561326	834.736351	0.326788	-2.476558
0.562324	837.927747	0.509630	-2.398991
0.563323	841.165641	0.442672	-2.328300
0.564322	837.965942	0.509115	-2.408243
0.565321	837.950996	0.384952	-2.402145
0.566320	837.950996	0.384952	-2.402145
0.567318	834.713102	0.451944	-2.473395
0.568317	841.165641	0.442672	-2.328300
0.569316	841.165641	0.442672	-2.328300
0.570315	841.165641	0.442672	-2.328300
0.571314	837.908008	0.508321	-2.281723
0.572312	844.438220	0.500740	-2.380570
0.573311	837.950996	0.384952	-2.402145
0.574310	837.927747	0.509630	-2.398991
0.575309	844.380286	0.499952	-2.255018
0.576308	837.927747	0.509630	-2.398991
0.577306	841.200327	0.567661	-2.451187
0.578305	844.472906	0.625243	-2.502978
0.579304	841.165641	0.442672	-2.328300
0.580303	841.165641	0.442672	-2.328300
0.581302	837.950996	0.384952	-2.402145
0.582300	834.713102	0.451944	-2.473395
0.583299	834.713102	0.451944	-2.473395
0.584298	837.950996	0.384952	-2.402145
0.585297	841.208629	0.319784	-2.448253
0.586296	837.927747	0.509630	-2.398991
0.587294	841.165641	0.442672	-2.328300
0.588293	841.223575	0.443467	-2.454327
0.589292	841.165641	0.442672	-2.328300
0.590291	834.685060	0.700442	-2.358633
0.591290	837.927747	0.509630	-2.398991
0.592288	837.927747	0.509630	-2.398991
0.593287	834.713102	0.451944	-2.473395
0.594286	831.455469	0.518139	-2.427025
0.595285	837.893062	0.384150	-2.275622
0.596284	841.165641	0.442672	-2.328300
0.597282	841.165641	0.442672	-2.328300
0.598281	834.713102	0.451944	-2.473395
0.599280	841.165641	0.442672	-2.328300
0.600279	837.927747	0.509630	-2.398991
0.601278	834.693363	0.450629	-2.355677
0.602276	841.165641	0.442672	-2.328300
0.603275	841.200327	0.567661	-2.451187
0.604274	841.185381	0.443977	-2.445113
0.605273	841.165641	0.442672	-2.328300
0.606272	841.200327	0.567661	-2.451187
0.607270	841.165641	0.442672	-2.328300
0.608269	841.200327	0.567661	-2.451187
0.609268	841.165641	0.442672	-2.328300
0.610267	837.942693	0.633794	-2.405090
0.611266	834.728048	0.576587	-2.479515
0.612264	837.950996	0.384952	-2.402145
0.613263	831.412481	0.642478	-2.305664
0.614262	837.965942	0.509115	-2.408243
0.615261	837.942693	0.633794	-2.405090
0.616260	831.432221	0.643794	-2.423847
0.617258	831.455469	0.518139	-2.427025
0.618257	837.927747	0.509630	-2.398991
0.619256	837.950996	0.384952	-2.402145
0.620255	844.438220	0.500740	-2.380570
0.621254	841.200327	0.567661	-2.451187
0.622252	844.414972	0.624463	-2.377440
0.623251	837.927747	0.509630	-2.398991
0.624250	837.985681	0.510423	-2.525500
0.625249	841.165641	0.442672	-2.328300
0.626248	837.908008	0.508321	-2.281723
0.627246	831.455469	0.518139	-2.427025
0.628245	834.670114	0.575795	-2.352510
0.629244	837.942693	0.633794	-2.405090
0.630243	837.970735	0.386264	-2.519404
0.631242	831.455469	0.518139	-2.427025
0.632240	831.412481	0.642478	-2.305664
0.633239	834.728048	0.576587	-2.479515
0.634238	834.670114	0.575795	-2.352510
0.635237	837.942693	0.633794	-2.405090
0.636236	834.670114	0.575795	-2.352510
0.637234	828.182890	0.459229	-2.374119
0.638233	837.942693	0.633794	-2.405090
0.639232	837.908008	0.508321	-2.281723
0.640231	841.165641	0.442672	-2.328300
0.641230	831.455469	0.518139	-2.427025
0.642228	837.965942	0.509115	-2.408243
0.643227	837.942693	0.633794	-2.405090
0.644226	841.230218	0.815017	-2.463334
0.645225	837.942693	0.633794	-2.405090
0.646224	834.713102	0.451944	-2.473395
0.647222	844.438220	0.500740	-2.380570
0.648221	834.728048	0.576587	-2.479515
0.649220	837.942693	0.633794	-2.405090
0.650219	837.927747	0.509630	-2.398991
0.651218	837.927747	0.509630	-2.398991
0.652216	841.200327	0.567661	-2.451187
